sku,name,category,sourceUrl,oldCandidateAllergens,containsAllergens,mayContainAllergens,oldExtraVsContains,containsMissingFromOld,mayMissingFromOld,containsText,mayContainText
KIMCHI-171,Tykwa Kanpyō w zalewie karmelowej 1kg Nobi,owoce-marynowane-warzywa,https://kimchi.pl/product-pol-171.html,cereals|soybeans,cereals|soybeans|sulphites,,,sulphites,,"Produkt zawiera soję, pszenicę oraz siarczyny. Po otwarciu przechowywać w lodówce i spożyć w ciągu 2-3 dni.",
KIMCHI-1522,Tykwa Kanpyō w zalewie karmelowej 500g - Nobi,owoce-marynowane-warzywa,https://kimchi.pl/product-pol-1522.html,cereals|soybeans,cereals|soybeans|sulphites,,,sulphites,,"Produkt zawiera soję, pszenicę oraz siarczyny. Po otwarciu przechowywać w lodówce i spożyć w ciągu 2-3 dni.",
KIMCHI-4460,"Uji Matcha Mochi, oryginalne ryżowe ciasteczka japońskie z dodatkiem Uji Matcha z Kioto 130g - Seiki",słodycze-przekąski,https://kimchi.pl/product-pol-4460.html,soybeans,soybeans,,,,,Produkt zawiera soję. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5744,"Wafelek Puku Puku Tai Baked Sweet Potato, o smaku pieczonego słodkiego ziemniaka 16,5g - Meito",słodycze-przekąski,https://kimchi.pl/product-pol-5744.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera soję, pszenicę oraz mleko. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w zacienionym, chłodnym miejscu lub w lodówce.",
KIMCHI-3771,"Wafelek Puku Puku Tai Chocolate Crisp o smaku kakaowym 16,5g - Meito",słodycze-przekąski,https://kimchi.pl/product-pol-3771.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera soję, pszenicę oraz mleko. Przechowywać w suchym i chłodnym miejscu, chronić przez bezpośrednim działaniem promieni słonecznych.",
KIMCHI-3814,"Wafelek Puku Puku Tai Fukufuku Chocolate Crisp o smaku kakaowym 16,5g - Meito",słodycze-przekąski,https://kimchi.pl/product-pol-3814.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera soję, pszenicę oraz mleko. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w zacienionym, chłodnym miejscu lub w lodówce.",
KIMCHI-5041,"Wafelek Puku Puku Tai Happy Birthday Choco Crisp o smaku truskawkowego ciasta 16,5g - Meito",słodycze-przekąski,https://kimchi.pl/product-pol-5041.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera soję, pszenicę oraz mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-3772,"Wafelek Puku Puku Tai Strawberry Choco Crisp o smaku truskawkowym 16,5g - Meito",słodycze-przekąski,https://kimchi.pl/product-pol-3772.html,cereals|soybeans|milk,cereals|soybeans|milk,crustaceans,,,crustaceans,"Produkt zawiera soję, pszenicę oraz mleko.","Może zawierać skorupiaki. Przechowywać w suchym i chłodnym miejscu, chronić przez bezpośrednim działaniem promieni słonecznych."
KIMCHI-4923,Wafelki z nadzieniem Cream Collon Assari Milk 81g - Glico,słodycze-przekąski,https://kimchi.pl/product-pol-4923.html,,,,,,,,
KIMCHI-4757,"Wafu Ramune & Konpeito - Kotki, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",słodycze-przekąski,https://kimchi.pl/product-pol-4757.html,,,,,,,,
KIMCHI-5402,"Wafu Ramune & Konpeito - Mt.Fuji, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",słodycze-przekąski,https://kimchi.pl/product-pol-5402.html,,,,,,,,
KIMCHI-5156,"Wafu Ramune & Konpeito - Pandy, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",słodycze-przekąski,https://kimchi.pl/product-pol-5156.html,,,,,,,,
KIMCHI-4758,"Wafu Ramune & Konpeito - Pieski, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",słodycze-przekąski,https://kimchi.pl/product-pol-4758.html,,,,,,,,
KIMCHI-994,Wakame (miyeok) suszone wodorosty sałatkowe 25g - CJO Essential,wakame-miyeok,https://kimchi.pl/product-pol-994.html,,,,,,,,
KIMCHI-1449,"Wakame, suszone wodorosty 100g - Eagle Brand",wakame-miyeok,https://kimchi.pl/product-pol-1449.html,,,,,,,,
KIMCHI-50,"Wakame, suszone wodorosty 100g Nobi",wakame-miyeok,https://kimchi.pl/product-pol-50.html,,,,,,,,
KIMCHI-1463,"Wakame, suszone wodorosty 100% naturalne 100g - Golden Turtle Brand for Chefs",wakame-miyeok,https://kimchi.pl/product-pol-1463.html,,,,,,,,
KIMCHI-323,"Wakame, suszone wodorosty 500g Nobi",wakame-miyeok,https://kimchi.pl/product-pol-323.html,,,,,,,,
KIMCHI-2726,"Wakame, suszone wodorosty 50g - Asia Kitchen",wakame-miyeok,https://kimchi.pl/product-pol-2726.html,,,,,,,,
KIMCHI-70,Wasabi w proszku 100g Asia Kitchen,wasabi,https://kimchi.pl/product-pol-70.html,mustard,mustard,,,,,Produkt zawiera gorczycę (musztarda). Przechowywać w suchym i chłodnym miejscu. Chronić przed wilgocią.,
KIMCHI-20,Wasabi w proszku 1kg Inaka,wasabi,https://kimchi.pl/product-pol-20.html,mustard,mustard,,,,,Produkt zawiera gorczycę. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-2496,Wasabi w proszku 1kg - NOBI,wasabi,https://kimchi.pl/product-pol-2496.html,,mustard,,,mustard,,,
KIMCHI-1575,Wasabi w tubce 43g - Asia Kitchen,wasabi,https://kimchi.pl/product-pol-1575.html,,mustard,,,mustard,,,
KIMCHI-5470,Wegański koncentrat Paitan V bulionu do zupy w stylu tonkotsu ramen 1kg - Somi,ramyun-ramen,https://kimchi.pl/product-pol-5470.html,cereals|soybeans,fish|soybeans|cereals|sesame,,,fish|sesame,,Produkt zawiera soję i ryby. Przechowywać w suchym i chłodnym miejscu. Po otwarciu zalecamy przechowywanie w lodówce.,
KIMCHI-5746,Wino ryżowe do gotowania Honteri Mirin (Mirin-Fu) 360ml - Mizkan,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-5746.html,,,,,,,,
KIMCHI-5168,Wino ryżowe do gotowania Honteri Mirin (Mirin-Fu) 400ml - Mizkan,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-5168.html,,,,,,,,
KIMCHI-1483,"Wino ryżowe do gotowania Mijak (koreański Mirin), imbirowo-śliwkowe 1,8L - CJO Essential",octy-i-winne-przyprawy,https://kimchi.pl/product-pol-1483.html,,,,,,,,
KIMCHI-1026,Wino ryżowe do gotowania Mijak (Mirin) imbirowo-śliwkowe 410ml - CJO Essential,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-1026.html,,,,,,,,
KIMCHI-5580,Wino ryżowe do gotowania Mirin 360ml - Mizkan,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-5580.html,,,,,,,,
KIMCHI-4433,Wino ryżowe do gotowania Mirin 400ml - Mizkan,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-4433.html,,,,,,,,
KIMCHI-3763,Wino ryżowe do gotowania Mirin (Mirin-Fu) 500ml - Marukin,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-3763.html,,,,,,,,
KIMCHI-1799,"Wodorosty Kombu / Dasima, cięte 150g - CJO Essential",kombu-dasima,https://kimchi.pl/product-pol-1799.html,,,,,,,,
KIMCHI-4663,Wodorosty kombu dasima cięte nitki 200g - Golden Lion,kombu-dasima,https://kimchi.pl/product-pol-4663.html,,,,,,,,
KIMCHI-4778,"Wodorosty kombu suszone, duże płaty 200g - Golden Lion",kombu-dasima,https://kimchi.pl/product-pol-4778.html,,,,,,,,
KIMCHI-3701,"Wok noodles, makaron pszenny stir-fry 250g - Rare Pearl Bridge",makaron-pszenny,https://kimchi.pl/product-pol-3701.html,cereals,cereals,,,,,Produkt zawiera pszenicę. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-4142,Wołowina konserwowa Corned Beef 340g - Hereford,dania-gotowe,https://kimchi.pl/product-pol-4142.html,,,,,,,,
KIMCHI-4464,"Yopokki, kluski ryżowe serowe Topokki 120g - Young Poong",zupy-buliony,https://kimchi.pl/product-pol-4464.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera mleko, soja, pszenicę i kurczaka. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-2371,"Yopokki, kluski ryżowe w łagodnym sosie Jjajang 120g - Young Poong",zupy-buliony,https://kimchi.pl/product-pol-2371.html,cereals|soybeans,cereals|soybeans,,,,,,
KIMCHI-3805,"Yopokki, kluski ryżowe w łagodnym sosie Jjajang 240g (2 x 120g) - Young Poong",dania-gotowe,https://kimchi.pl/product-pol-3805.html,cereals|soybeans,cereals|soybeans,,,,,Produkt zawiera soję i pszenicę. Przechowywać w suchym i chłodnym miejscu. Po otwarciu spożyć.,
KIMCHI-3707,"Yopokki, kluski ryżowe w pikantnym sosie kimchi 115g - Young Poong",zupy-buliony,https://kimchi.pl/product-pol-3707.html,cereals,cereals,,,,,,
KIMCHI-2369,"Yopokki, kluski ryżowe w słodko-pikantnym sosie 140g - Young Poong",zupy-buliony,https://kimchi.pl/product-pol-2369.html,cereals|soybeans,cereals|soybeans,,,,,,
KIMCHI-3804,"Yopokki, kluski ryżowe w słodko-pikantnym sosie 280g (2 x 140g) - Young Poong",dania-gotowe,https://kimchi.pl/product-pol-3804.html,cereals|soybeans,cereals|soybeans,,,,,Produkt zawiera soję i pszenicę. Przechowywać w suchym i chłodnym miejscu. Po otwarciu spożyć.,
KIMCHI-4068,Yopokki przekąska o smaku serowym 50g - Young Poong,słodycze-przekąski,https://kimchi.pl/product-pol-4068.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera pszenicę, mleko i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4354,Yopokki przekąska Sweet & Spicy 50g - Young Poong,słodycze-przekąski,https://kimchi.pl/product-pol-4354.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera pszenicę, mleko i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-5718,Yuba suszona skórka tofu w rolkach 120g - HAIDILAO,tofu,https://kimchi.pl/product-pol-5718.html,soybeans,soybeans,,,,,Produkt zawiera soję.,
KIMCHI-1275,"Yuba, suszone płaty tofu 200g - Swallow Sailing",tofu,https://kimchi.pl/product-pol-1275.html,soybeans,soybeans,,,,,,
KIMCHI-4655,"Yuja Cha, koreańska herbata konfiturowa z yuzu 560g - Delief",herbaty,https://kimchi.pl/product-pol-4655.html,,,,,,,,
KIMCHI-4821,"Yuzu Mochi, oryginalne ryżowe ciasteczka japońskie o smaku yuzu 130g - Seiki",słodycze-przekąski,https://kimchi.pl/product-pol-4821.html,soybeans,soybeans,,,,,Produkt zawiera soję. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-2268,Zaprawa do ryżu 150ml - Asia Kitchen,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-2268.html,,,,,,,,
KIMCHI-2269,Zaprawa do ryżu 500ml - Asia Kitchen,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-2269.html,,,,,,,,
KIMCHI-1065,Zaprawa do ryżu 500ml - Miyata,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-1065.html,,,,,,,,
KIMCHI-7,Zaprawa do sushi 200ml House of Asia,octy-i-winne-przyprawy,https://kimchi.pl/product-pol-7.html,,,,,,,,
KIMCHI-5800,Żelki owocowe robaczki Fruit Worm Shape Jelly 75g - Orion,słodycze-przekąski,https://kimchi.pl/product-pol-5800.html,milk,milk,,,,,Produkt zawiera żelatynę i mleko. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-4807,Żelki Puré Gummy Grape o smaku winogronowym 56g - Kanro,słodycze-przekąski,https://kimchi.pl/product-pol-4807.html,,,,,,,,
KIMCHI-5563,Żelki Puré Gummy Lemon o smaku cytrynowym 56g - Kanro,słodycze-przekąski,https://kimchi.pl/product-pol-5563.html,,,,,,,,
KIMCHI-5109,Żelki Puré Gummy Muscat o smaku winogronowym 56g - Kanro,słodycze-przekąski,https://kimchi.pl/product-pol-5109.html,,,,,,,Produkt zawiera żelatynę. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5774,Żelki śliwkowe Plum Jelly 64g - Haitai,słodycze-przekąski,https://kimchi.pl/product-pol-5774.html,soybeans,soybeans,,,,,"Produkt zawiera żelatynę zwierzęcą oraz soję. Przechowywać w suchym i chłodnym miejscu, z dala od działania promieni słonecznych.",
KIMCHI-5743,Żelki winogronowe Gummy Grape Munyu Puru Pureal 58g - Kabaya,słodycze-przekąski,https://kimchi.pl/product-pol-5743.html,,,,,,,,
KIMCHI-5166,"Żelki winogronowe Sakeru Gummy Kyoho Grape 30,1g - U-Ha Mikakuto",słodycze-przekąski,https://kimchi.pl/product-pol-5166.html,soybeans,soybeans,,,,,"Produkt zawiera soję. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w zacienionym, chłodnym miejscu.",
KIMCHI-5165,"Żelki winogronowe Sakeru Gummy Shine Muscat 30,1g - U-Ha Mikakuto",słodycze-przekąski,https://kimchi.pl/product-pol-5165.html,soybeans,soybeans,,,,,Produkt zawiera żelatynę i soję. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5071,"Zestaw 2x Dubai Handmade Chocolate, czekolady w stylu dubajskim z pistacjami i ciastem kataifi, mleczna i biała 100g Alyan",słodycze-przekąski,https://kimchi.pl/product-pol-5071.html,cereals|milk|nuts,cereals|milk|nuts,,,,,"Produkt zawiera mleko, orzechy (pistacje) i pszenicę. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-5405,Zestaw Ciasto Kataifi Kadayif prażone 200g Gazioglu + dubajska czekolada 90g - Elit,słodycze-przekąski,https://kimchi.pl/product-pol-5405.html,cereals|milk,cereals|milk|nuts,,,nuts,,Produkt zawiera pszenicę Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5504,Zestaw DIY galaretka double slime jelly Grape & Soda 21g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5504.html,milk,milk,,,,,Produkt zawiera mleko. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5519,Zestaw DIY galaretka Looong! Rainbow string gummy 18g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5519.html,,,,,,,,
KIMCHI-4808,Zestaw DIY Gummy Tsureta Grape & Soda Flavour tworzenie żelki 19g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4808.html,eggs,eggs,,,,,Produkt zawiera jaja. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5398,Zestaw DIY Matcha Latte Mix Tea zielona herbata 100g - Tsuboichi Tea,herbaty,https://kimchi.pl/product-pol-5398.html,,,,,,,,
KIMCHI-5581,Zestaw DIY Matcha Latte Mix Tea zielona herbata 80g - Tsuboichi Tea,herbaty,https://kimchi.pl/product-pol-5581.html,,,,,,,,
KIMCHI-5520,Zestaw DIY Neru Neru Nerune Apple Carameliser karmelizowane jabłko 20g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5520.html,eggs|soybeans|milk,eggs|soybeans|milk,,,,,"Produkt zawiera soję, jaja i mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-5521,Zestaw DIY Neru Neru Nerune Rare Cheese Cake japoński sernik 19g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5521.html,cereals|eggs|milk,cereals|eggs|milk,,,,,"Produkt zawiera pszenicę, jaja i mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4029,Zestaw DIY Popin Cookin Choco Fondue Party 31g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4029.html,eggs|soybeans|milk,eggs|soybeans|milk,,,,,"Produkt zawiera soję, mleko i jajka. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4764,Zestaw DIY Popin Cookin Colorful Gummy Oekaki-Land 27g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4764.html,,,,,,,,
KIMCHI-5481,Zestaw DIY Popin Cookin Colorful Peace NeriCan Land 42g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5481.html,,molluscs,,,molluscs,,Produkt zawiera owoce morza (atrament z kałamarnicy) oraz żelatynę. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce.,
KIMCHI-5565,Zestaw DIY Popin Cookin Donut Shop sklep z pączkami 25g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5565.html,cereals|eggs|soybeans,cereals|eggs|soybeans,,,,,"Produkt zawiera pszenicę, soję i jaja. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-3714,Zestaw DIY Popin Cookin Hamburger Kit 22g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-3714.html,cereals|eggs|soybeans|milk,cereals|eggs|soybeans|milk,,,,,"Produkt zawiera soję, pszenicę, mleko, laktoza, jajka oraz mięso (wołowina, kurczak). Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce.",
KIMCHI-4810,Zestaw DIY Popin Cookin Kaori Labo Flagrance Fuzzy Soda 18g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4810.html,,,,,,,,
KIMCHI-4434,Zestaw DIY Popin Cookin Kuru Kuru Takoyaki 15g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4434.html,eggs|fish|soybeans|milk,eggs|fish|soybeans|milk,,,,,"Produkt zawiera soję, jaja, mleko, laktozę, i ryby. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4766,Zestaw DIY Popin Cookin Magical Jelly Furu-Furu Fruppa 14g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4766.html,eggs|milk,eggs|milk,,,,,Produkt zawiera mleko i jaja. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-3717,Zestaw DIY Popin Cookin Matsuri Festival Kit 24g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-3717.html,soybeans|milk,soybeans|milk,,,,,"Produkt zawiera laktozę, mleko i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4651,Zestaw DIY Popin Cookin My Dream Chocolatier 28g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4651.html,soybeans|milk,soybeans|milk,,,,,"Produkt zawiera laktozę, mleko i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-5564,Zestaw DIY Popin Cookin Narikiri Patissier robienie ciasteczek 32g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5564.html,cereals|eggs|soybeans|milk,cereals|soybeans|milk|eggs,,,,,"Produkt zawiera pszenicę, soję i mleko. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-3719,Zestaw DIY Popin Cookin Pizza Party 29g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-3719.html,eggs|soybeans|milk,eggs|soybeans|milk,,,,,"Produkt zawiera laktozę, jaja, ser i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-3716,"Zestaw DIY Popin Cookin Sushi Kit 28,5g - Kracie",słodycze-przekąski,https://kimchi.pl/product-pol-3716.html,soybeans|milk,soybeans|milk|molluscs,,,molluscs,,"Produkt zawiera laktozę, mleko, owoce morza (kałamarnica) i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-5291,Zestaw DIY Popin Cookin Tanoshi Ice Cream Salon 26g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-5291.html,soybeans|milk,soybeans|milk,,,,,"Produkt zawiera laktozę, mleko i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4765,Zestaw DIY Popin Cookin Tsukameru Jikken! Wonder Ball 22g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4765.html,,,,,,,,
KIMCHI-3857,Zestaw DIY Popin Cookin Tsukuro! O-Bento 29g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-3857.html,soybeans|milk,soybeans|milk|molluscs,,,molluscs,,"Produkt zawiera soję, mleko, laktozę, żelatynę i owoce morza (kałamarnica). Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-3712,Zestaw DIY Popin Cookin Whipped Cream Cake Store 27g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-3712.html,cereals|soybeans|milk,cereals|soybeans|milk,,,,,"Produkt zawiera pszenicę, laktozę, mleko i soję. Przechowywać w suchym i chłodnym miejscu. Po otwarciu przechowywać w lodówce.",
KIMCHI-4925,Zestaw DIY Prurun Jem Jelly tworzenie kryształów żelek 15g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4925.html,,,,,,,,
KIMCHI-4809,Zestaw DIY Sukutte KingYo! Gold Fish Scooping Grape & Peach Jelly 14g - Kracie,słodycze-przekąski,https://kimchi.pl/product-pol-4809.html,milk,milk,,,,,Produkt zawiera mleko. Przechowywać w suchym i chłodnym miejscu.,
KIMCHI-5207,Zestaw do dubajskiej czekolady ciasto prażone kataifi 200g + krem pistacjowy 600g Pisti,słodycze-przekąski,https://kimchi.pl/product-pol-5207.html,cereals|soybeans|milk|nuts,cereals|soybeans|milk|nuts,,,,,"Produkt zawiera pszenicę, orzechy, mleko, soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4985,Zestaw do kawy po wietnamsku Kawa S Blend 500g + mleczko skondensowane 397g + zaparzacz 150ml - Trung Nguyen,kawy,https://kimchi.pl/product-pol-4985.html,milk,milk,,,,,produkt zawiera mleko. Przechowywać w chłodnym i suchym miejscu.,
KIMCHI-5598,"Zestaw Dubai Chocolate Crunchy Pistachio Kunafa, dubajska czekolada z nadzieniem z pistacji i ciasta kataifi 2x160g - Q Chew",słodycze-przekąski,https://kimchi.pl/product-pol-5598.html,cereals|soybeans|milk|nuts,cereals|soybeans|milk|nuts,,,,,"Produkt zawiera mleko, orzechy (pistacje), pszenicę i soję. Przechowywać w suchym i chłodnym miejscu.",
KIMCHI-4456,"Zestaw Instant Marbling Boba Party Kit do przygotowania Bubble Tea, 6 porcji (2 x 3 smaki) 360g - O's Bubble",napoje,https://kimchi.pl/product-pol-4456.html,soybeans|milk|nuts,,soybeans|milk|nuts,soybeans|milk|nuts,,,Wy,"produkowano w zakładzie, w którym przetwarzane są również orzechy, soja i mleko. Uwaga! Produkt nieodpowiedni do spożycia przez dzieci poniżej 3 roku życia. Zachowaj ostrożność podczas picia - zwiększona kleistość perełek grozi uduszeniem. W przypadku zauważenia uszkodzenia opakowania z perełkami, nie spożywać. Przechowywać w suchym i chłodnym miejscu."
KIMCHI-5228,Zestaw żelek o smaku białych i ciemnych winogron Fruit Juice Gummy 2 x 51g - Meiji,słodycze-przekąski,https://kimchi.pl/product-pol-5228.html,,,,,,,Produkt zawiera żelatynę. Przechowywać w suchym i chłodnym miejscu.,
