field_key,source_table,source_column,product_id,product_image_id,product_code,legacy_kimchi_slug,product_slug,image_file,source_url,target_url,source_http_status,source_http_ok,source_content_type,source_content_length,notes
product_images:93b5ac26-12ae-4e7d-b68f-f0f9dcc7e6b5:image_large_url,product_images,image_large_url,c34fca7b-a731-46a9-b8cb-4c593ab189ce,93b5ac26-12ae-4e7d-b68f-f0f9dcc7e6b5,ADG-000029,KIMCHI-85,grzyby-shiitake-suszone-50g-asia-kitchen,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-85/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000029/1.webp,200,true,image/webp,82560,
product_images:8fa289de-c770-4aca-adb7-23f15fe73721:image_large_url,product_images,image_large_url,c34fca7b-a731-46a9-b8cb-4c593ab189ce,8fa289de-c770-4aca-adb7-23f15fe73721,ADG-000029,KIMCHI-85,grzyby-shiitake-suszone-50g-asia-kitchen,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-85/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000029/2.webp,200,true,image/webp,33778,
products:aa1d8440-baaf-4aed-901e-67f1373c40b5:image_url,products,image_url,aa1d8440-baaf-4aed-901e-67f1373c40b5,,ADG-000030,KIMCHI-92,olej-sezamowy-z-prazonych-ziaren-150ml-oh-aik-guan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-92/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000030/1.webp,200,true,image/webp,35578,
product_images:ca9e8a4e-fbd5-4333-999d-0271ea84dbe4:image_large_url,product_images,image_large_url,aa1d8440-baaf-4aed-901e-67f1373c40b5,ca9e8a4e-fbd5-4333-999d-0271ea84dbe4,ADG-000030,KIMCHI-92,olej-sezamowy-z-prazonych-ziaren-150ml-oh-aik-guan,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-92/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000030/1.webp,200,true,image/webp,35578,
products:fb506d96-fec8-4bfe-9911-f607926f93f2:image_url,products,image_url,fb506d96-fec8-4bfe-9911-f607926f93f2,,ADG-000031,KIMCHI-103,sezam-bialy-prazony-do-sushi-100g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-103/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000031/1.webp,200,true,image/webp,57358,
product_images:31141ce1-da25-482a-bce0-a84c1c81b9b0:image_large_url,product_images,image_large_url,fb506d96-fec8-4bfe-9911-f607926f93f2,31141ce1-da25-482a-bce0-a84c1c81b9b0,ADG-000031,KIMCHI-103,sezam-bialy-prazony-do-sushi-100g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-103/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000031/1.webp,200,true,image/webp,57358,
products:469ce28a-8573-4ca1-91d2-64cfb80aadf4:image_url,products,image_url,469ce28a-8573-4ca1-91d2-64cfb80aadf4,,ADG-000032,KIMCHI-104,sezam-czarny-do-sushi-100g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-104/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000032/1.webp,200,true,image/webp,30412,
product_images:cb35ace1-7d99-4930-a87c-888b83d34e99:image_large_url,product_images,image_large_url,469ce28a-8573-4ca1-91d2-64cfb80aadf4,cb35ace1-7d99-4930-a87c-888b83d34e99,ADG-000032,KIMCHI-104,sezam-czarny-do-sushi-100g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-104/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000032/1.webp,200,true,image/webp,30412,
products:3a356005-aa51-45e6-910c-68033c0efb3e:image_url,products,image_url,3a356005-aa51-45e6-910c-68033c0efb3e,,ADG-000033,KIMCHI-126,mleko-kokosowe-70-wyciagu-z-kokosa-1l-w-kartonie-aroy-d-adg000033,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-126/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000033/1.webp,200,true,image/webp,63462,
product_images:68d7d26a-7e82-4dae-aeae-4ad51e96cd72:image_large_url,product_images,image_large_url,3a356005-aa51-45e6-910c-68033c0efb3e,68d7d26a-7e82-4dae-aeae-4ad51e96cd72,ADG-000033,KIMCHI-126,mleko-kokosowe-70-wyciagu-z-kokosa-1l-w-kartonie-aroy-d-adg000033,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-126/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000033/1.webp,200,true,image/webp,63462,
products:07ea98ed-dce8-416e-9294-05b85cf0f1b5:image_url,products,image_url,07ea98ed-dce8-416e-9294-05b85cf0f1b5,,ADG-000034,KIMCHI-128,grzyby-shiitake-suszone-100g-asia-kitchen,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-128/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000034/1.webp,200,true,image/webp,82560,
product_images:301ac614-f1c0-4cb0-88e3-cbad9f3491ff:image_large_url,product_images,image_large_url,07ea98ed-dce8-416e-9294-05b85cf0f1b5,301ac614-f1c0-4cb0-88e3-cbad9f3491ff,ADG-000034,KIMCHI-128,grzyby-shiitake-suszone-100g-asia-kitchen,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-128/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000034/1.webp,200,true,image/webp,82560,
product_images:c101dd10-47c4-43d4-8d8f-66731281fed0:image_large_url,product_images,image_large_url,07ea98ed-dce8-416e-9294-05b85cf0f1b5,c101dd10-47c4-43d4-8d8f-66731281fed0,ADG-000034,KIMCHI-128,grzyby-shiitake-suszone-100g-asia-kitchen,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-128/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000034/2.webp,200,true,image/webp,33778,
products:deb0400d-0933-4c43-9482-ecdb27e459b0:image_url,products,image_url,deb0400d-0933-4c43-9482-ecdb27e459b0,,ADG-000035,KIMCHI-132,mlody-imbir-marynowany-rozowy-190g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-132/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000035/1.webp,200,true,image/webp,79482,
product_images:1c62ef95-d2ac-4a07-935b-c0eb391692c3:image_large_url,product_images,image_large_url,deb0400d-0933-4c43-9482-ecdb27e459b0,1c62ef95-d2ac-4a07-935b-c0eb391692c3,ADG-000035,KIMCHI-132,mlody-imbir-marynowany-rozowy-190g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-132/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000035/1.webp,200,true,image/webp,79482,
products:b31dd51a-8ddb-40e5-bdf4-e7cb9971f685:image_url,products,image_url,b31dd51a-8ddb-40e5-bdf4-e7cb9971f685,,ADG-000036,KIMCHI-133,pasta-wasabi-43g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-133/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000036/1.webp,200,true,image/webp,30120,
product_images:0baf7ac1-c54e-48a4-9b20-4555eb3b032f:image_large_url,product_images,image_large_url,b31dd51a-8ddb-40e5-bdf4-e7cb9971f685,0baf7ac1-c54e-48a4-9b20-4555eb3b032f,ADG-000036,KIMCHI-133,pasta-wasabi-43g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-133/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000036/1.webp,200,true,image/webp,30120,
products:c8593d71-1a07-4b94-8457-dcebb41a025a:image_url,products,image_url,c8593d71-1a07-4b94-8457-dcebb41a025a,,ADG-000037,KIMCHI-134,ryz-do-sushi-500g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-134/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000037/1.webp,200,true,image/webp,54854,
product_images:8457b182-5c41-492a-9c23-a671da58f119:image_large_url,product_images,image_large_url,c8593d71-1a07-4b94-8457-dcebb41a025a,8457b182-5c41-492a-9c23-a671da58f119,ADG-000037,KIMCHI-134,ryz-do-sushi-500g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-134/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000037/1.webp,200,true,image/webp,54854,
products:8a48b9da-1979-42b8-8662-e2bb96ffce56:image_url,products,image_url,8a48b9da-1979-42b8-8662-e2bb96ffce56,,ADG-000038,KIMCHI-135,pasta-miso-5-saszetek-75g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-135/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000038/1.webp,200,true,image/webp,71510,
product_images:ec16c736-ab8c-4703-9d21-2193980aa410:image_large_url,product_images,image_large_url,8a48b9da-1979-42b8-8662-e2bb96ffce56,ec16c736-ab8c-4703-9d21-2193980aa410,ADG-000038,KIMCHI-135,pasta-miso-5-saszetek-75g-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-135/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000038/1.webp,200,true,image/webp,71510,
products:e2ebc363-6b5b-4eaf-b617-e8b44b9b0b88:image_url,products,image_url,e2ebc363-6b5b-4eaf-b617-e8b44b9b0b88,,ADG-000039,KIMCHI-137,mata-bambusowa-do-sushi-24-x-24cm-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-137/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000039/1.webp,200,true,image/webp,28096,
product_images:e0ddf0ff-d516-40fe-9969-4bcc0ec8c53e:image_large_url,product_images,image_large_url,e2ebc363-6b5b-4eaf-b617-e8b44b9b0b88,e0ddf0ff-d516-40fe-9969-4bcc0ec8c53e,ADG-000039,KIMCHI-137,mata-bambusowa-do-sushi-24-x-24cm-house-of-asia,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-137/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000039/1.webp,200,true,image/webp,28096,
products:3361b22c-5fe0-4606-86d3-536da916f3e0:image_url,products,image_url,3361b22c-5fe0-4606-86d3-536da916f3e0,,ADG-000040,KIMCHI-146,ryz-do-sushi-1kg-kimpo,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-146/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000040/1.webp,200,true,image/webp,70130,
product_images:af17e0ed-71a8-4068-9202-afbef144d97d:image_large_url,product_images,image_large_url,3361b22c-5fe0-4606-86d3-536da916f3e0,af17e0ed-71a8-4068-9202-afbef144d97d,ADG-000040,KIMCHI-146,ryz-do-sushi-1kg-kimpo,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-146/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000040/1.webp,200,true,image/webp,70130,
products:c8a6d1fb-6d25-49ef-b744-f40967149970:image_url,products,image_url,c8a6d1fb-6d25-49ef-b744-f40967149970,,ADG-000041,KIMCHI-149,oryginalny-sos-worcestershire-290ml-lea-and-perrins,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-149/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000041/1.webp,200,true,image/webp,33034,
product_images:bf02436e-9ab8-4bbc-8f01-231fff5aed41:image_large_url,product_images,image_large_url,c8a6d1fb-6d25-49ef-b744-f40967149970,bf02436e-9ab8-4bbc-8f01-231fff5aed41,ADG-000041,KIMCHI-149,oryginalny-sos-worcestershire-290ml-lea-and-perrins,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-149/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000041/1.webp,200,true,image/webp,33034,
products:cc977b7c-3330-4c93-8ce1-ebf960d79c73:image_url,products,image_url,cc977b7c-3330-4c93-8ce1-ebf960d79c73,,ADG-000042,KIMCHI-152,pasta-wasabi-w-tubce-43g-miyata,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-152/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000042/1.webp,200,true,image/webp,33500,
product_images:13ac8426-0981-4025-8e08-0c61d26dafec:image_large_url,product_images,image_large_url,cc977b7c-3330-4c93-8ce1-ebf960d79c73,13ac8426-0981-4025-8e08-0c61d26dafec,ADG-000042,KIMCHI-152,pasta-wasabi-w-tubce-43g-miyata,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-152/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000042/1.webp,200,true,image/webp,33500,
products:b9351b3d-c4eb-4379-87ed-25ae07078f61:image_url,products,image_url,b9351b3d-c4eb-4379-87ed-25ae07078f61,,ADG-000043,KIMCHI-153,mirin-150ml-miyata,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-153/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000043/1.webp,200,true,image/jpeg,36576,
product_images:6e1c6a06-489c-4752-bc7f-64d56b716d67:image_large_url,product_images,image_large_url,b9351b3d-c4eb-4379-87ed-25ae07078f61,6e1c6a06-489c-4752-bc7f-64d56b716d67,ADG-000043,KIMCHI-153,mirin-150ml-miyata,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-153/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000043/1.webp,200,true,image/jpeg,36576,
products:933817f4-574d-4411-8c83-59b5d406111b:image_url,products,image_url,933817f4-574d-4411-8c83-59b5d406111b,,ADG-000044,KIMCHI-154,sos-rybny-300ml-squid,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-154/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000044/1.webp,200,true,image/png,103085,
product_images:172d3982-cd05-423e-a04a-8fdddbf309eb:image_large_url,product_images,image_large_url,933817f4-574d-4411-8c83-59b5d406111b,172d3982-cd05-423e-a04a-8fdddbf309eb,ADG-000044,KIMCHI-154,sos-rybny-300ml-squid,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-154/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000044/1.webp,200,true,image/png,103085,
products:cbe759f2-6f35-4029-a9bd-95a6f76328af:image_url,products,image_url,cbe759f2-6f35-4029-a9bd-95a6f76328af,,ADG-000045,KIMCHI-155,olej-sezamowy-250ml-diamond,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-155/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000045/1.webp,200,true,image/png,136478,
product_images:aefd3d91-b853-4be5-b508-1c1c0c8841e9:image_large_url,product_images,image_large_url,cbe759f2-6f35-4029-a9bd-95a6f76328af,aefd3d91-b853-4be5-b508-1c1c0c8841e9,ADG-000045,KIMCHI-155,olej-sezamowy-250ml-diamond,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-155/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000045/1.webp,200,true,image/png,136478,
products:69404314-95dd-4b37-841a-0d0db9639d7d:image_url,products,image_url,69404314-95dd-4b37-841a-0d0db9639d7d,,ADG-000046,KIMCHI-156,makaron-soba-300g-chunsi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-156/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000046/1.webp,200,true,image/jpeg,65539,
product_images:1b24230c-4929-4952-b2f1-e069ccfeb292:image_large_url,product_images,image_large_url,69404314-95dd-4b37-841a-0d0db9639d7d,1b24230c-4929-4952-b2f1-e069ccfeb292,ADG-000046,KIMCHI-156,makaron-soba-300g-chunsi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-156/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000046/1.webp,200,true,image/jpeg,65539,
products:6a1f47f9-7b57-4832-9795-3dd3e442a21b:image_url,products,image_url,6a1f47f9-7b57-4832-9795-3dd3e442a21b,,ADG-000047,KIMCHI-157,makaron-ryzowy-3mm-400g-farmer,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-157/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000047/1.webp,200,true,image/png,152700,
product_images:87e63a0c-6dee-4661-85ad-a8887e121474:image_large_url,product_images,image_large_url,6a1f47f9-7b57-4832-9795-3dd3e442a21b,87e63a0c-6dee-4661-85ad-a8887e121474,ADG-000047,KIMCHI-157,makaron-ryzowy-3mm-400g-farmer,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-157/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000047/1.webp,200,true,image/png,152700,
products:d7a3e40d-8c0b-4fa2-87b4-eda855f18c80:image_url,products,image_url,d7a3e40d-8c0b-4fa2-87b4-eda855f18c80,,ADG-000048,KIMCHI-158,makaron-ryzowy-5mm-400g-farmer,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-158/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000048/1.webp,200,true,image/webp,59080,
product_images:5f433fce-8bb8-4f65-a667-c69dc1c06e21:image_large_url,product_images,image_large_url,d7a3e40d-8c0b-4fa2-87b4-eda855f18c80,5f433fce-8bb8-4f65-a667-c69dc1c06e21,ADG-000048,KIMCHI-158,makaron-ryzowy-5mm-400g-farmer,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-158/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000048/1.webp,200,true,image/webp,59080,
products:ec06316f-dffe-4ca3-85fe-5825235fdd02:image_url,products,image_url,ec06316f-dffe-4ca3-85fe-5825235fdd02,,ADG-000049,KIMCHI-165,tempura-miks-do-smazenia-500g-ottogi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-165/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000049/1.webp,200,true,image/jpeg,136335,
product_images:7453dc86-b75a-4dc7-9742-3fa106f2f375:image_large_url,product_images,image_large_url,ec06316f-dffe-4ca3-85fe-5825235fdd02,7453dc86-b75a-4dc7-9742-3fa106f2f375,ADG-000049,KIMCHI-165,tempura-miks-do-smazenia-500g-ottogi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-165/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000049/1.webp,200,true,image/jpeg,136335,
products:e1e6f7f6-1a83-4566-9224-71793f982039:image_url,products,image_url,e1e6f7f6-1a83-4566-9224-71793f982039,,ADG-000050,KIMCHI-171,tykwa-kanpyo-w-zalewie-karmelowej-1kg-nobi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-171/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000050/1.webp,200,true,image/webp,64450,
product_images:91e2f919-02a1-4965-991d-c56572f15099:image_large_url,product_images,image_large_url,e1e6f7f6-1a83-4566-9224-71793f982039,91e2f919-02a1-4965-991d-c56572f15099,ADG-000050,KIMCHI-171,tykwa-kanpyo-w-zalewie-karmelowej-1kg-nobi,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-171/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000050/1.webp,200,true,image/webp,64450,
products:095f59df-421a-4803-960c-80092d0b8a12:image_url,products,image_url,095f59df-421a-4803-960c-80092d0b8a12,,ADG-000051,KIMCHI-172,sos-ostrygowy-mae-krua-150ml,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-172/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000051/1.webp,200,true,image/jpeg,57545,
product_images:62c6a036-0446-4f34-8b7a-b273029c56c7:image_large_url,product_images,image_large_url,095f59df-421a-4803-960c-80092d0b8a12,62c6a036-0446-4f34-8b7a-b273029c56c7,ADG-000051,KIMCHI-172,sos-ostrygowy-mae-krua-150ml,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-172/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000051/1.webp,200,true,image/jpeg,57545,
products:287915de-af7b-43a0-b9da-aff6835edddd:image_url,products,image_url,287915de-af7b-43a0-b9da-aff6835edddd,,ADG-000052,KIMCHI-183,sos-chili-sriracha-bardzo-ostry-chili-61-200ml-flying-goose,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-183/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000052/1.webp,200,true,image/webp,50516,
product_images:e14fc18b-dd45-4151-bd17-3839a7515055:image_large_url,product_images,image_large_url,287915de-af7b-43a0-b9da-aff6835edddd,e14fc18b-dd45-4151-bd17-3839a7515055,ADG-000052,KIMCHI-183,sos-chili-sriracha-bardzo-ostry-chili-61-200ml-flying-goose,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-183/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000052/1.webp,200,true,image/webp,50516,
product_images:5f8d2ff9-67d4-4c85-9d76-d65e7e042be3:image_large_url,product_images,image_large_url,287915de-af7b-43a0-b9da-aff6835edddd,5f8d2ff9-67d4-4c85-9d76-d65e7e042be3,ADG-000052,KIMCHI-183,sos-chili-sriracha-bardzo-ostry-chili-61-200ml-flying-goose,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-183/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000052/2.webp,200,true,image/jpeg,30207,
products:db5bf6ca-3214-4e55-9d29-dcd9cdbbc48f:image_url,products,image_url,db5bf6ca-3214-4e55-9d29-dcd9cdbbc48f,,ADG-000053,KIMCHI-186,sos-sambal-oelek-200g-diamond,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-186/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000053/1.webp,200,true,image/webp,59606,
product_images:77772227-945a-479d-a56d-e368d4fdddf8:image_large_url,product_images,image_large_url,db5bf6ca-3214-4e55-9d29-dcd9cdbbc48f,77772227-945a-479d-a56d-e368d4fdddf8,ADG-000053,KIMCHI-186,sos-sambal-oelek-200g-diamond,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-186/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000053/1.webp,200,true,image/webp,59606,
products:02fe4e19-1af4-4171-8703-27d8e35a9ed5:image_url,products,image_url,02fe4e19-1af4-4171-8703-27d8e35a9ed5,,ADG-000054,KIMCHI-190,pasta-curry-massaman-50g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-190/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000054/1.webp,200,true,image/webp,66742,
product_images:c5093936-6c19-4872-b102-5e77e3c027cf:image_large_url,product_images,image_large_url,02fe4e19-1af4-4171-8703-27d8e35a9ed5,c5093936-6c19-4872-b102-5e77e3c027cf,ADG-000054,KIMCHI-190,pasta-curry-massaman-50g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-190/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000054/1.webp,200,true,image/webp,66742,
products:da4e62d4-0ca7-4074-ab18-f3ce75df5d85:image_url,products,image_url,da4e62d4-0ca7-4074-ab18-f3ce75df5d85,,ADG-000055,KIMCHI-191,pasta-curry-czerwona-50g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-191/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000055/1.webp,200,true,image/webp,58398,
product_images:f1f657b2-6787-47f0-8cc6-a65819a8c045:image_large_url,product_images,image_large_url,da4e62d4-0ca7-4074-ab18-f3ce75df5d85,f1f657b2-6787-47f0-8cc6-a65819a8c045,ADG-000055,KIMCHI-191,pasta-curry-czerwona-50g,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-191/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000055/1.webp,200,true,image/webp,58398,
products:dfbd5ffe-4745-4f6e-92de-ffe2aecc2c5a:image_url,products,image_url,dfbd5ffe-4745-4f6e-92de-ffe2aecc2c5a,,ADG-000056,KIMCHI-192,pasta-curry-zielona-50g-cock-brand,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-192/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000056/1.webp,200,true,image/jpeg,75917,
product_images:5efda0ec-10f7-44f9-acd9-a8c1382e651c:image_large_url,product_images,image_large_url,dfbd5ffe-4745-4f6e-92de-ffe2aecc2c5a,5efda0ec-10f7-44f9-acd9-a8c1382e651c,ADG-000056,KIMCHI-192,pasta-curry-zielona-50g-cock-brand,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-192/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000056/1.webp,200,true,image/jpeg,75917,
products:eb03f71d-5d6f-40cb-bcbb-5447b3274267:image_url,products,image_url,eb03f71d-5d6f-40cb-bcbb-5447b3274267,,ADG-000057,KIMCHI-193,pasta-tom-kha-50g-lobo,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-193/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000057/1.webp,200,true,image/jpeg,115581,
product_images:6aa1763f-56b0-400f-801f-2deb370266be:image_large_url,product_images,image_large_url,eb03f71d-5d6f-40cb-bcbb-5447b3274267,6aa1763f-56b0-400f-801f-2deb370266be,ADG-000057,KIMCHI-193,pasta-tom-kha-50g-lobo,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-193/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000057/1.webp,200,true,image/jpeg,115581,
product_images:3ead993c-fe8c-47b5-b9fc-88a6db963855:image_large_url,product_images,image_large_url,eb03f71d-5d6f-40cb-bcbb-5447b3274267,3ead993c-fe8c-47b5-b9fc-88a6db963855,ADG-000057,KIMCHI-193,pasta-tom-kha-50g-lobo,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-193/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000057/2.webp,200,true,image/jpeg,164541,
products:d83b9620-c45e-4949-a7e4-6b964a283c99:image_url,products,image_url,d83b9620-c45e-4949-a7e4-6b964a283c99,,ADG-000058,KIMCHI-194,pasta-tom-yum-30g-lobo,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-194/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000058/1.webp,200,true,image/jpeg,122053,
product_images:6c75d29a-8ed0-454d-973c-da87b7252ffc:image_large_url,product_images,image_large_url,d83b9620-c45e-4949-a7e4-6b964a283c99,6c75d29a-8ed0-454d-973c-da87b7252ffc,ADG-000058,KIMCHI-194,pasta-tom-yum-30g-lobo,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-194/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000058/1.webp,200,true,image/jpeg,122053,
product_images:9efd8d1c-979d-4d2f-8789-211406f5d977:image_large_url,product_images,image_large_url,d83b9620-c45e-4949-a7e4-6b964a283c99,9efd8d1c-979d-4d2f-8789-211406f5d977,ADG-000058,KIMCHI-194,pasta-tom-yum-30g-lobo,2.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-194/2.webp,https://img.zira.pl/asiandeligo/products/ADG-000058/2.webp,200,true,image/jpeg,161117,
products:7884aa86-036b-4036-994a-b1c040deba29:image_url,products,image_url,7884aa86-036b-4036-994a-b1c040deba29,,ADG-000059,KIMCHI-199,ryz-do-sushi-kimpo-calrose-9-07-kg,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-199/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000059/1.webp,200,true,image/jpeg,114208,
product_images:a1aa72f7-1770-4ddc-85b9-3828b45a6b7e:image_large_url,product_images,image_large_url,7884aa86-036b-4036-994a-b1c040deba29,a1aa72f7-1770-4ddc-85b9-3828b45a6b7e,ADG-000059,KIMCHI-199,ryz-do-sushi-kimpo-calrose-9-07-kg,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-199/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000059/1.webp,200,true,image/jpeg,114208,
products:616acba6-fc39-4a9d-be19-9a2dfbae04c6:image_url,products,image_url,616acba6-fc39-4a9d-be19-9a2dfbae04c6,,ADG-000060,KIMCHI-204,napoj-lychee-350ml-foco,1.webp,https://img.zira.pl/asiandeligo/products/KIMCHI-204/1.webp,https://img.zira.pl/asiandeligo/products/ADG-000060/1.webp,200,true,image/png,156045,
